ID,TEMP,HUMIDITY,TOTAL_CLOUD_COVER,DEW_POINT,WEATHER_TYPE,AVG_WIND_SPEED,AVG_WIND_DIRECTION,GLOBAL_RADIATION,ZENITH,ELEVATION,AZIMUTH,TIMESTAMP,TARGET
229,23.0,51,7,12.2,100,1.9,220,244.5,27.87,62.13,190.61,2021-07-10 12:00:00+00:00,90017.31
230,22.9,53,8,12.7,-1,2.0,250,231.6,31.87,58.13,217.54,2021-07-10 13:00:00+00:00,95855.02
231,23.6,46,8,11.2,-1,2.2,230,189.4,39.08,50.92,238.15,2021-07-10 14:00:00+00:00,50874.35
232,24.1,50,7,13.0,-1,1.4,170,193.5,47.93,42.07,253.78,2021-07-10 15:00:00+00:00,51802.51
233,22.8,55,7,13.4,-1,2.7,140,114.7,57.46,32.54,266.51,2021-07-10 16:00:00+00:00,33888.94
234,21.7,61,7,13.9,123,2.0,160,29.0,67.13,22.87,277.79,2021-07-10 17:00:00+00:00,17042.99
235,18.7,78,7,14.8,161,2.8,330,9.9,76.53,13.47,288.53,2021-07-10 18:00:00+00:00,2994.96
236,16.6,87,7,14.4,161,4.3,230,5.4,85.28,4.72,299.38,2021-07-10 19:00:00+00:00,1518.18
237,16.4,89,8,14.7,123,0.8,140,1.9,93.38,-3.38,310.79,2021-07-10 20:00:00+00:00,662.93
238,15.8,96,7,15.1,100,1.1,260,0.0,100.0,-10.0,323.09,2021-07-10 21:00:00+00:00,0.0
239,15.5,97,7,15.0,-1,1.8,220,0.0,104.89,-14.89,336.4,2021-07-10 22:00:00+00:00,0.0
240,14.7,98,4,14.3,-1,2.6,220,0.0,107.65,-17.65,350.59,2021-07-10 23:00:00+00:00,0.0
241,14.2,98,7,13.9,100,2.5,230,0.0,108.02,-18.02,5.18,2021-07-11 00:00:00+00:00,0.0
242,14.0,98,7,13.7,110,2.4,230,0.0,105.95,-15.95,19.55,2021-07-11 01:00:00+00:00,0.0
243,13.9,98,8,13.6,100,2.7,240,0.0,101.65,-11.65,33.15,2021-07-11 02:00:00+00:00,0.0
244,13.6,97,8,13.2,100,2.8,250,0.0,95.49,-5.49,45.76,2021-07-11 03:00:00+00:00,0.0
245,13.9,95,8,13.1,-1,3.5,260,0.3,87.64,2.36,57.41,2021-07-11 04:00:00+00:00,15.11
246,14.0,88,8,12.1,-1,1.9,270,3.2,79.21,10.79,68.39,2021-07-11 05:00:00+00:00,794.85
247,14.3,89,7,12.5,100,1.5,280,25.8,69.95,20.05,79.12,2021-07-11 06:00:00+00:00,10889.56
248,15.6,82,0,12.5,-1,2.5,220,114.6,60.34,29.66,90.17,2021-07-11 07:00:00+00:00,48817.55
249,16.8,76,3,12.6,-1,2.8,220,147.2,50.73,39.27,102.38,2021-07-11 08:00:00+00:00,58624.63
250,18.9,65,3,12.3,-1,2.0,250,257.7,41.62,48.38,116.99,2021-07-11 09:00:00+00:00,95843.6
251,19.1,65,7,12.5,-1,2.7,230,259.9,33.82,56.18,135.92,2021-07-11 10:00:00+00:00,84046.18
252,19.8,67,7,13.5,-1,3.3,240,196.1,28.72,61.28,161.04,2021-07-11 11:00:00+00:00,69144.22
253,19.4,67,7,13.2,-1,3.1,240,184.9,28.0,62.0,190.51,2021-07-11 12:00:00+00:00,33363.33
254,19.1,64,8,12.3,-1,2.7,270,69.4,31.98,58.02,217.38,2021-07-11 13:00:00+00:00,32326.85
255,20.8,62,4,13.4,-1,1.4,200,123.5,39.17,50.83,237.99,2021-07-11 14:00:00+00:00,45404.47
256,22.0,53,5,11.9,-1,1.1,100,225.3,48.01,41.99,253.63,2021-07-11 15:00:00+00:00,80722.35
257,23.3,51,7,12.5,-1,1.4,220,216.3,57.54,32.46,266.37,2021-07-11 16:00:00+00:00,59132.48
258,21.6,61,4,13.7,-1,1.7,190,82.6,67.2,22.8,277.66,2021-07-11 17:00:00+00:00,20391.18
259,21.5,61,7,13.7,-1,1.2,120,58.3,76.61,13.39,288.42,2021-07-11 18:00:00+00:00,10587.69
260,19.5,68,7,13.4,-1,1.9,40,28.1,85.37,4.63,299.27,2021-07-11 19:00:00+00:00,5266.31
261,18.3,74,8,13.6,-1,2.1,60,3.3,93.48,-3.48,310.69,2021-07-11 20:00:00+00:00,676.21
262,17.0,80,4,13.5,-1,1.9,60,0.0,100.11,-10.11,323.0,2021-07-11 21:00:00+00:00,0.0
263,16.9,81,3,13.6,-1,1.2,70,0.0,105.01,-15.01,336.34,2021-07-11 22:00:00+00:00,0.0
264,15.8,84,6,13.1,-1,2.0,40,0.0,107.79,-17.79,350.54,2021-07-11 23:00:00+00:00,0.0
265,14.6,91,5,13.2,-1,2.9,30,0.0,108.16,-18.16,5.16,2021-07-12 00:00:00+00:00,0.0
266,14.2,92,7,13.0,-1,2.9,30,0.0,106.09,-16.09,19.55,2021-07-12 01:00:00+00:00,0.0
267,13.1,96,8,12.4,-1,2.6,30,0.0,101.78,-11.78,33.18,2021-07-12 02:00:00+00:00,0.0
268,13.1,97,6,12.6,-1,1.8,40,0.0,95.62,-5.62,45.8,2021-07-12 03:00:00+00:00,0.0
269,12.9,97,8,12.4,-1,1.9,50,0.8,87.76,2.24,57.46,2021-07-12 04:00:00+00:00,433.45
270,13.2,97,8,12.7,-1,2.8,40,15.0,79.33,10.67,68.45,2021-07-12 05:00:00+00:00,5816.27
271,14.2,93,5,13.2,120,2.6,40,38.5,70.07,19.93,79.19,2021-07-12 06:00:00+00:00,17375.99
272,16.1,84,8,13.3,-1,3.5,40,101.4,60.46,29.54,90.26,2021-07-12 07:00:00+00:00,37536.84
273,17.2,83,8,14.2,-1,3.2,20,122.8,50.85,39.15,102.47,2021-07-12 08:00:00+00:00,56553.68
274,18.2,81,8,15.0,-1,3.4,30,97.7,41.74,48.26,117.08,2021-07-12 09:00:00+00:00,32792.13
275,20.3,72,8,15.2,123,2.9,30,102.1,33.95,56.05,135.99,2021-07-12 10:00:00+00:00,46053.01
276,20.5,71,8,15.1,-1,1.6,10,87.9,28.86,61.14,161.05,2021-07-12 11:00:00+00:00,33255.96
277,20.8,68,8,14.6,123,0.8,310,75.4,28.14,61.86,190.41,2021-07-12 12:00:00+00:00,31588.3
278,21.3,65,8,14.5,123,2.0,50,90.6,32.09,57.91,217.22,2021-07-12 13:00:00+00:00,37553.48
279,20.9,68,8,14.9,161,2.6,30,80.4,39.26,50.74,237.82,2021-07-12 14:00:00+00:00,30604.26
280,21.7,67,8,15.4,123,2.5,40,94.6,48.09,41.91,253.47,2021-07-12 15:00:00+00:00,40156.28
281,20.8,74,8,16.0,123,1.4,60,46.3,57.62,32.38,266.23,2021-07-12 16:00:00+00:00,12132.0
282,20.6,76,8,16.2,123,1.5,250,27.8,67.28,22.72,277.53,2021-07-12 17:00:00+00:00,8222.85
283,20.0,77,8,15.9,100,1.0,140,18.1,76.69,13.31,288.3,2021-07-12 18:00:00+00:00,5536.66
284,19.2,86,8,16.7,-1,1.0,200,7.9,85.46,4.54,299.16,2021-07-12 19:00:00+00:00,1642.34
285,19.0,83,8,16.1,-1,1.2,210,1.5,93.58,-3.58,310.59,2021-07-12 20:00:00+00:00,24.43
286,18.9,82,8,15.7,100,1.2,170,0.0,100.23,-10.23,322.91,2021-07-12 21:00:00+00:00,0.0
287,18.5,86,8,16.2,-1,1.0,220,0.0,105.14,-15.14,336.27,2021-07-12 22:00:00+00:00,0.0
288,18.1,90,8,16.4,157,1.3,220,0.0,107.92,-17.92,350.49,2021-07-12 23:00:00+00:00,0.0
289,17.5,95,8,16.7,123,1.9,240,0.0,108.3,-18.3,5.14,2021-07-13 00:00:00+00:00,0.0
290,17.2,95,8,16.5,-1,1.5,210,0.0,106.23,-16.23,19.55,2021-07-13 01:00:00+00:00,0.0
291,16.9,95,7,16.1,-1,1.8,230,0.0,101.93,-11.93,33.21,2021-07-13 02:00:00+00:00,0.0
292,16.8,96,7,16.2,151,1.7,240,0.0,95.76,-5.76,45.85,2021-07-13 03:00:00+00:00,0.0
293,16.7,96,8,16.1,157,1.2,240,0.0,87.88,2.12,57.53,2021-07-13 04:00:00+00:00,0.0
294,16.4,99,7,16.2,161,2.1,260,0.7,79.46,10.54,68.53,2021-07-13 05:00:00+00:00,6.72
295,16.2,99,8,16.0,162,2.1,260,2.6,70.2,19.8,79.28,2021-07-13 06:00:00+00:00,984.1
296,16.3,98,8,16.0,157,1.7,280,9.3,60.58,29.42,90.35,2021-07-13 07:00:00+00:00,4034.37
297,16.6,97,8,16.1,152,1.1,340,18.2,50.97,39.03,102.57,2021-07-13 08:00:00+00:00,5868.18
298,16.7,97,8,16.2,161,1.2,340,24.4,41.87,48.13,117.18,2021-07-13 09:00:00+00:00,6681.09
299,16.7,97,8,16.2,162,0.9,300,16.2,34.09,55.91,136.08,2021-07-13 10:00:00+00:00,5923.35
300,16.9,98,8,16.6,161,1.6,240,24.6,29.01,60.99,161.06,2021-07-13 11:00:00+00:00,13029.69
301,17.2,97,8,16.7,123,2.1,230,38.0,28.28,61.72,190.31,2021-07-13 12:00:00+00:00,15868.44
302,16.8,96,7,16.2,161,3.0,220,51.7,32.21,57.79,217.06,2021-07-13 13:00:00+00:00,16930.91
303,16.6,96,8,15.9,161,4.4,210,40.0,39.36,50.64,237.65,2021-07-13 14:00:00+00:00,14955.42
304,16.0,95,8,15.3,161,5.6,210,32.3,48.18,41.82,253.32,2021-07-13 15:00:00+00:00,14841.36
305,16.2,95,8,15.5,162,4.0,220,26.8,57.7,32.3,266.09,2021-07-13 16:00:00+00:00,12437.31
306,15.7,96,7,15.0,161,4.6,210,15.3,67.37,22.63,277.4,2021-07-13 17:00:00+00:00,5974.9
307,15.3,96,8,14.6,123,5.8,200,11.7,76.79,13.21,288.18,2021-07-13 18:00:00+00:00,4139.39
308,15.1,96,8,14.5,151,5.7,200,7.1,85.56,4.44,299.05,2021-07-13 19:00:00+00:00,2148.82
309,14.9,97,8,14.4,122,5.5,200,1.2,93.69,-3.69,310.49,2021-07-13 20:00:00+00:00,166.43
310,15.0,96,8,14.4,157,5.3,210,0.1,100.35,-10.35,322.83,2021-07-13 21:00:00+00:00,0.0
311,14.9,98,8,14.6,123,4.2,210,0.0,105.28,-15.28,336.2,2021-07-13 22:00:00+00:00,0.0
312,15.0,96,8,14.4,122,4.3,200,0.0,108.07,-18.07,350.45,2021-07-13 23:00:00+00:00,0.0
313,15.1,97,8,14.6,100,3.3,220,0.0,108.45,-18.45,5.12,2021-07-14 00:00:00+00:00,0.0
314,15.2,95,8,14.5,-1,3.1,190,0.0,106.38,-16.38,19.56,2021-07-14 01:00:00+00:00,0.0
315,14.9,96,8,14.2,151,4.5,200,0.0,102.07,-12.07,33.24,2021-07-14 02:00:00+00:00,0.0
316,14.7,97,8,14.3,152,3.9,200,0.0,95.91,-5.91,45.9,2021-07-14 03:00:00+00:00,0.0
317,14.6,98,8,14.4,152,3.3,210,0.1,88.01,1.99,57.59,2021-07-14 04:00:00+00:00,112.88
318,14.8,98,8,14.4,123,3.1,210,4.6,79.59,10.41,68.6,2021-07-14 05:00:00+00:00,2027.03
319,15.3,96,8,14.7,123,3.5,210,21.0,70.33,19.67,79.36,2021-07-14 06:00:00+00:00,14085.06
320,15.5,95,8,14.7,-1,3.2,220,27.5,60.71,29.29,90.45,2021-07-14 07:00:00+00:00,9747.16
321,15.8,93,8,14.6,-1,4.0,210,47.9,51.1,38.9,102.68,2021-07-14 08:00:00+00:00,16397.69
322,15.8,96,7,15.2,122,4.1,210,37.3,42.01,47.99,117.29,2021-07-14 09:00:00+00:00,18514.7
323,16.0,95,8,15.2,122,4.1,210,40.0,34.24,55.76,136.16,2021-07-14 10:00:00+00:00,21931.76
324,15.6,96,8,15.0,162,4.8,200,22.3,29.16,60.84,161.08,2021-07-14 11:00:00+00:00,10845.72
325,15.6,99,7,15.4,163,4.9,200,14.8,28.42,61.58,190.22,2021-07-14 12:00:00+00:00,7173.96
326,15.6,98,8,15.3,162,5.6,200,13.8,32.34,57.66,216.9,2021-07-14 13:00:00+00:00,5333.68
327,15.8,98,7,15.5,162,5.6,210,21.4,39.47,50.53,237.47,2021-07-14 14:00:00+00:00,8839.37
328,15.9,98,7,15.6,162,4.7,220,16.0,48.28,41.72,253.15,2021-07-14 15:00:00+00:00,5927.62
329,15.7,98,7,15.4,162,3.7,240,9.0,57.79,32.21,265.94,2021-07-14 16:00:00+00:00,3370.13
330,15.5,98,7,15.3,161,3.1,240,5.9,67.46,22.54,277.27,2021-07-14 17:00:00+00:00,2887.5
331,15.3,98,7,15.0,161,4.4,240,7.1,76.88,13.12,288.05,2021-07-14 18:00:00+00:00,2900.66
332,15.0,98,8,14.7,161,4.3,240,1.7,85.66,4.34,298.93,2021-07-14 19:00:00+00:00,625.38
333,15.0,98,7,14.8,162,4.3,240,0.2,93.81,-3.81,310.39,2021-07-14 20:00:00+00:00,0.02
334,15.0,99,8,14.8,161,4.8,240,0.0,100.48,-10.48,322.74,2021-07-14 21:00:00+00:00,0.0
335,15.1,99,7,14.9,123,1.8,190,0.0,105.42,-15.42,336.13,2021-07-14 22:00:00+00:00,0.0
336,15.1,98,8,14.9,122,1.9,220,0.0,108.22,-18.22,350.4,2021-07-14 23:00:00+00:00,0.0
337,15.2,98,8,14.9,100,1.7,200,0.0,108.61,-18.61,5.1,2021-07-15 00:00:00+00:00,0.0
338,15.2,98,8,14.9,-1,0.9,180,0.0,106.54,-16.54,19.58,2021-07-15 01:00:00+00:00,0.0
339,15.2,98,8,14.9,-1,0.9,80,0.0,102.23,-12.23,33.28,2021-07-15 02:00:00+00:00,0.0
340,15.3,99,8,15.1,110,1.2,40,0.0,96.05,-6.05,45.95,2021-07-15 03:00:00+00:00,0.0
341,15.2,99,8,15.0,130,0.8,350,0.3,88.14,1.86,57.66,2021-07-15 04:00:00+00:00,0.0
342,15.3,98,8,15.0,120,1.1,360,6.4,79.72,10.28,68.69,2021-07-15 05:00:00+00:00,1939.77
343,15.6,97,8,15.1,100,1.7,40,20.9,70.46,19.54,79.46,2021-07-15 06:00:00+00:00,6548.6
344,16.5,93,8,15.3,-1,1.8,40,66.3,60.83,29.17,90.55,2021-07-15 07:00:00+00:00,17008.47
345,17.8,83,8,14.9,-1,1.5,20,87.0,51.23,38.77,102.79,2021-07-15 08:00:00+00:00,35543.28
346,18.6,81,7,15.3,-1,1.4,20,163.9,42.15,47.85,117.41,2021-07-15 09:00:00+00:00,55924.07
347,18.1,81,8,14.8,-1,1.3,40,60.0,34.39,55.61,136.26,2021-07-15 10:00:00+00:00,43761.16
348,19.6,73,7,14.7,-1,1.1,330,159.2,29.32,60.68,161.1,2021-07-15 11:00:00+00:00,58577.06
349,19.5,76,8,15.1,123,2.0,30,108.4,28.58,61.42,190.13,2021-07-15 12:00:00+00:00,57503.44
350,20.1,74,8,15.3,-1,1.8,10,81.6,32.47,57.53,216.73,2021-07-15 13:00:00+00:00,39153.44
351,20.5,72,8,15.3,-1,1.3,10,112.4,39.59,50.41,237.3,2021-07-15 14:00:00+00:00,43426.96
352,21.5,69,8,15.5,-1,1.9,340,163.4,48.38,41.62,252.99,2021-07-15 15:00:00+00:00,51590.51
353,22.4,67,3,16.1,-1,2.4,360,173.9,57.89,32.11,265.79,2021-07-15 16:00:00+00:00,53853.77
354,21.5,67,7,15.1,-1,2.2,350,146.3,67.56,22.44,277.13,2021-07-15 17:00:00+00:00,20014.38
355,20.8,73,8,15.7,-1,2.4,350,62.3,76.99,13.01,287.93,2021-07-15 18:00:00+00:00,15718.52
356,20.0,79,8,16.3,-1,1.5,360,19.6,85.77,4.23,298.82,2021-07-15 19:00:00+00:00,5317.9
357,18.6,87,8,16.3,-1,2.2,350,6.2,93.93,-3.93,310.28,2021-07-15 20:00:00+00:00,1168.35
358,18.2,89,6,16.3,-1,2.1,360,0.0,100.61,-10.61,322.65,2021-07-15 21:00:00+00:00,0.0
359,17.5,91,6,16.1,-1,1.8,360,0.0,105.56,-15.56,336.06,2021-07-15 22:00:00+00:00,0.0
360,17.3,93,6,16.1,-1,1.8,50,0.0,108.38,-18.38,350.36,2021-07-15 23:00:00+00:00,0.0
361,17.1,94,7,16.1,-1,2.3,10,0.0,108.77,-18.77,5.09,2021-07-16 00:00:00+00:00,0.0
362,16.8,94,8,15.9,-1,1.8,340,0.0,106.7,-16.7,19.59,2021-07-16 01:00:00+00:00,0.0
363,16.8,94,8,15.9,-1,1.4,340,0.0,102.39,-12.39,33.32,2021-07-16 02:00:00+00:00,0.0
364,16.8,95,7,16.0,-1,1.2,20,0.0,96.2,-6.2,46.02,2021-07-16 03:00:00+00:00,0.0
365,16.6,96,8,15.9,-1,1.5,350,0.1,88.27,1.73,57.74,2021-07-16 04:00:00+00:00,0.0
366,17.0,90,8,15.4,-1,1.7,10,6.1,79.86,10.14,68.78,2021-07-16 05:00:00+00:00,3172.73
367,17.2,89,7,15.3,-1,1.9,20,12.0,70.59,19.41,79.56,2021-07-16 06:00:00+00:00,5946.67
368,17.5,85,8,15.0,-1,2.1,10,34.0,60.97,29.03,90.66,2021-07-16 07:00:00+00:00,11220.38
369,17.7,85,8,15.2,-1,1.9,360,26.4,51.37,38.63,102.91,2021-07-16 08:00:00+00:00,11616.83
370,18.5,83,8,15.6,-1,2.3,40,42.9,42.29,47.71,117.53,2021-07-16 09:00:00+00:00,19148.37
371,18.7,79,8,14.9,-1,2.4,10,50.0,34.54,55.46,136.36,2021-07-16 10:00:00+00:00,19343.04
372,18.5,81,8,15.1,-1,1.9,360,57.1,29.48,60.52,161.13,2021-07-16 11:00:00+00:00,24001.41
373,18.3,81,7,15.0,-1,2.4,20,31.5,28.74,61.26,190.04,2021-07-16 12:00:00+00:00,15622.16
374,19.6,75,8,15.1,-1,3.3,40,98.6,32.61,57.39,216.57,2021-07-16 13:00:00+00:00,45220.69
375,20.3,73,8,15.3,-1,3.8,30,150.7,39.71,50.29,237.12,2021-07-16 14:00:00+00:00,53080.48
376,19.7,72,8,14.6,-1,3.1,10,110.3,48.49,41.51,252.82,2021-07-16 15:00:00+00:00,33473.53
377,18.6,77,8,14.6,-1,3.4,30,39.6,58.0,32.0,265.64,2021-07-16 16:00:00+00:00,21460.76
378,18.3,76,8,14.0,-1,3.4,30,32.7,67.67,22.33,276.99,2021-07-16 17:00:00+00:00,16235.85
379,18.0,77,8,13.9,-1,3.6,30,27.1,77.1,12.9,287.8,2021-07-16 18:00:00+00:00,9372.26
380,17.4,78,8,13.5,-1,3.8,30,11.8,85.88,4.12,298.7,2021-07-16 19:00:00+00:00,2736.37
381,17.0,81,8,13.7,-1,3.3,30,2.1,94.06,-4.06,310.17,2021-07-16 20:00:00+00:00,0.05
382,16.7,83,7,13.8,-1,2.9,30,0.0,100.76,-10.76,322.56,2021-07-16 21:00:00+00:00,0.0
383,16.5,83,7,13.7,-1,3.3,30,0.0,105.72,-15.72,335.99,2021-07-16 22:00:00+00:00,0.0
384,16.3,84,7,13.7,-1,2.6,30,0.0,108.54,-18.54,350.32,2021-07-16 23:00:00+00:00,0.0
385,16.2,84,7,13.6,-1,2.8,30,0.0,108.94,-18.94,5.08,2021-07-17 00:00:00+00:00,0.0
386,16.0,87,7,13.9,-1,2.3,30,0.0,106.87,-16.87,19.61,2021-07-17 01:00:00+00:00,0.0
387,15.9,86,7,13.6,-1,2.6,30,0.0,102.55,-12.55,33.36,2021-07-17 02:00:00+00:00,0.0
388,15.9,86,8,13.6,-1,2.2,20,0.0,96.36,-6.36,46.08,2021-07-17 03:00:00+00:00,0.0
389,15.8,88,7,13.8,-1,2.1,20,0.3,88.41,1.59,57.82,2021-07-17 04:00:00+00:00,0.0
390,15.8,88,7,13.8,-1,1.8,20,3.1,80.0,10.0,68.87,2021-07-17 05:00:00+00:00,921.92
391,16.0,88,8,13.9,-1,1.4,20,10.8,70.73,19.27,79.66,2021-07-17 06:00:00+00:00,4475.68
392,16.3,87,8,14.2,-1,1.2,10,22.7,61.1,28.9,90.78,2021-07-17 07:00:00+00:00,10008.83
393,16.8,88,8,14.9,100,1.4,20,34.3,51.51,38.49,103.04,2021-07-17 08:00:00+00:00,17184.29
394,17.2,86,8,14.9,100,1.4,10,39.3,42.44,47.56,117.66,2021-07-17 09:00:00+00:00,15480.71
395,17.7,85,8,15.2,-1,1.6,20,46.6,34.7,55.3,136.48,2021-07-17 10:00:00+00:00,23232.03
396,19.6,76,7,15.4,-1,1.4,10,105.7,29.65,60.35,161.17,2021-07-17 11:00:00+00:00,39941.95
397,22.3,69,0,16.2,100,2.4,50,317.1,28.9,61.1,189.96,2021-07-17 12:00:00+00:00,109607.64
398,23.9,61,1,16.0,-1,2.5,40,305.0,32.76,57.24,216.41,2021-07-17 13:00:00+00:00,99573.44
399,24.7,64,3,17.3,-1,4.2,40,283.0,39.83,50.17,236.94,2021-07-17 14:00:00+00:00,82272.0
400,23.5,68,3,17.2,-1,5.1,40,242.0,48.6,41.4,252.65,2021-07-17 15:00:00+00:00,77733.39
401,22.8,69,3,16.8,-1,5.4,50,166.4,58.11,31.89,265.48,2021-07-17 16:00:00+00:00,48035.37
402,23.3,69,0,17.4,-1,3.8,50,139.1,67.78,22.22,276.85,2021-07-17 17:00:00+00:00,36247.92
403,23.6,69,6,17.7,-1,2.6,40,88.6,77.21,12.79,287.67,2021-07-17 18:00:00+00:00,16165.92
404,22.3,65,1,15.5,-1,3.6,20,40.5,86.0,4.0,298.58,2021-07-17 19:00:00+00:00,6320.55
405,20.8,71,0,15.3,-1,3.1,20,5.5,94.2,-4.2,310.07,2021-07-17 20:00:00+00:00,542.83
406,20.1,73,0,15.2,-1,2.8,30,0.0,100.9,-10.9,322.46,2021-07-17 21:00:00+00:00,0.0
407,19.3,74,0,14.7,-1,3.4,20,0.0,105.88,-15.88,335.92,2021-07-17 22:00:00+00:00,0.0
408,18.1,77,0,14.0,-1,3.4,30,0.0,108.71,-18.71,350.28,2021-07-17 23:00:00+00:00,0.0
409,17.2,78,0,13.3,-1,3.5,30,0.0,109.11,-19.11,5.07,2021-07-18 00:00:00+00:00,0.0
410,16.7,78,0,12.9,-1,4.2,30,0.0,107.04,-17.04,19.63,2021-07-18 01:00:00+00:00,0.0
411,16.1,80,0,12.7,-1,4.3,30,0.0,102.72,-12.72,33.41,2021-07-18 02:00:00+00:00,0.0
412,15.7,83,0,12.9,-1,4.4,30,0.0,96.52,-6.52,46.15,2021-07-18 03:00:00+00:00,0.0
413,14.6,89,0,12.9,-1,3.1,40,0.2,88.55,1.45,57.91,2021-07-18 04:00:00+00:00,19.8
414,15.1,88,0,13.1,-1,3.6,30,14.8,80.14,9.86,68.97,2021-07-18 05:00:00+00:00,3153.73
415,16.7,83,0,13.8,-1,3.3,50,61.1,70.87,19.13,79.78,2021-07-18 06:00:00+00:00,21209.13
416,18.5,74,0,13.9,-1,3.8,50,120.9,61.24,28.76,90.9,2021-07-18 07:00:00+00:00,53974.71
417,19.8,69,0,14.0,-1,2.6,50,181.2,51.65,38.35,103.17,2021-07-18 08:00:00+00:00,78993.71
418,21.2,63,0,13.8,-1,3.0,30,233.2,42.58,47.42,117.8,2021-07-18 09:00:00+00:00,99967.93
419,22.7,58,0,14.0,-1,4.4,40,276.9,34.86,55.14,136.59,2021-07-18 10:00:00+00:00,112873.36
420,24.5,56,0,15.0,-1,4.4,50,304.6,29.83,60.17,161.22,2021-07-18 11:00:00+00:00,117451.0
421,25.4,53,0,15.0,-1,4.0,50,318.1,29.08,60.92,189.88,2021-07-18 12:00:00+00:00,120902.99
422,26.4,51,0,15.5,-1,3.8,50,313.7,32.91,57.09,216.24,2021-07-18 13:00:00+00:00,113351.49
423,26.8,48,0,14.8,-1,3.9,30,293.4,39.97,50.03,236.76,2021-07-18 14:00:00+00:00,100010.83
424,26.9,45,0,13.8,-1,4.4,30,258.3,48.72,41.28,252.48,2021-07-18 15:00:00+00:00,82871.62
425,27.0,47,0,14.7,-1,4.6,30,209.2,58.22,31.78,265.33,2021-07-18 16:00:00+00:00,59765.66
426,25.9,49,0,14.4,-1,4.9,30,153.3,67.89,22.11,276.7,2021-07-18 17:00:00+00:00,34595.96
427,25.2,51,0,14.4,-1,4.7,30,95.1,77.33,12.67,287.53,2021-07-18 18:00:00+00:00,11514.85
428,23.5,59,0,14.9,-1,4.1,20,41.0,86.13,3.87,298.46,2021-07-18 19:00:00+00:00,3977.63
429,21.5,68,0,15.5,-1,3.0,30,5.8,94.34,-4.34,309.96,2021-07-18 20:00:00+00:00,672.12
430,21.0,70,0,15.3,-1,3.0,40,0.0,101.06,-11.06,322.37,2021-07-18 21:00:00+00:00,0.0
431,20.5,72,0,15.3,-1,3.5,40,0.0,106.04,-16.04,335.85,2021-07-18 22:00:00+00:00,0.0
432,19.1,79,0,15.4,-1,3.9,30,0.0,108.88,-18.88,350.24,2021-07-18 23:00:00+00:00,0.0
433,18.3,83,0,15.3,-1,3.7,30,0.0,109.29,-19.29,5.06,2021-07-19 00:00:00+00:00,0.0
434,17.7,85,0,15.1,-1,3.3,30,0.0,107.22,-17.22,19.66,2021-07-19 01:00:00+00:00,0.0
435,17.1,86,0,14.7,-1,3.5,30,0.0,102.89,-12.89,33.47,2021-07-19 02:00:00+00:00,0.0
436,16.0,91,0,14.5,-1,2.9,30,0.0,96.68,-6.68,46.23,2021-07-19 03:00:00+00:00,0.0
437,15.1,96,0,14.4,-1,2.4,40,0.5,88.69,1.31,58.0,2021-07-19 04:00:00+00:00,0.92
438,15.5,94,0,14.5,-1,2.6,30,14.3,80.29,9.71,69.08,2021-07-19 05:00:00+00:00,3404.49
439,16.7,86,0,14.4,-1,3.2,30,58.8,71.01,18.99,79.89,2021-07-19 06:00:00+00:00,20421.73
440,18.4,78,0,14.5,-1,4.0,40,115.4,61.38,28.62,91.03,2021-07-19 07:00:00+00:00,51472.55
441,19.4,76,2,15.0,-1,2.7,30,165.1,51.79,38.21,103.31,2021-07-19 08:00:00+00:00,74629.43
442,20.7,67,0,14.3,-1,3.8,40,192.8,42.74,47.26,117.94,2021-07-19 09:00:00+00:00,96955.44
443,21.7,63,0,14.3,-1,4.3,40,249.1,35.03,54.97,136.72,2021-07-19 10:00:00+00:00,111325.65
444,22.5,59,0,14.0,-1,4.0,40,291.3,30.01,59.99,161.27,2021-07-19 11:00:00+00:00,119967.82
445,22.8,57,0,13.8,100,3.5,50,318.7,29.25,60.75,189.8,2021-07-19 12:00:00+00:00,119135.23
446,24.2,53,0,14.2,-1,3.5,40,314.6,33.07,56.93,216.08,2021-07-19 13:00:00+00:00,114188.74
447,24.9,52,0,14.5,-1,3.1,40,270.5,40.11,49.89,236.58,2021-07-19 14:00:00+00:00,96200.5
448,25.0,47,2,13.0,-1,4.0,30,242.5,48.85,41.15,252.3,2021-07-19 15:00:00+00:00,68550.3
449,24.6,47,0,12.5,-1,3.4,20,206.5,58.34,31.66,265.17,2021-07-19 16:00:00+00:00,57117.71
450,23.0,54,0,13.2,-1,5.0,50,143.9,68.01,21.99,276.56,2021-07-19 17:00:00+00:00,33938.8
451,21.5,58,0,12.9,-1,5.2,50,85.7,77.46,12.54,287.4,2021-07-19 18:00:00+00:00,13396.38
452,19.4,64,0,12.4,-1,4.8,30,33.5,86.26,3.74,298.34,2021-07-19 19:00:00+00:00,4971.74
453,17.8,68,0,11.9,-1,4.2,30,4.9,94.49,-4.49,309.85,2021-07-19 20:00:00+00:00,734.86
454,16.5,75,0,12.0,-1,2.6,40,0.0,101.22,-11.22,322.28,2021-07-19 21:00:00+00:00,0.0
455,15.6,79,0,12.1,-1,2.4,40,0.0,106.22,-16.22,335.78,2021-07-19 22:00:00+00:00,0.0
456,14.7,83,0,11.9,-1,2.7,40,0.0,109.06,-19.06,350.2,2021-07-19 23:00:00+00:00,0.0
